Player ID,Team,Uniform Numbers,Salary
delacel01,2025 Cincinnati Reds,44,"$770,000.00"
reynoha01,Team | Roster,Uniform Numbers,Salary
reynoha01,1983 Seattle Mariners,18,"$35,000.00"
reynoha01,1984 Seattle Mariners,4,"$40,000.00"
reynoha01,1985 Seattle Mariners,24,"$60,000.00"
reynoha01,1986 Seattle Mariners,19,"$85,000.00"
reynoha01,1987 Seattle Mariners,4,"$122,500.00"
reynoha01,1988 Seattle Mariners,4,"$200,000.00"
reynoha01,1989 Seattle Mariners,4,"$635,000.00"
reynoha01,1990 Seattle Mariners,4,"$966,667.00"
reynoha01,1991 Seattle Mariners,4,"$1,866,666.00"
reynoha01,1992 Seattle Mariners,4,"$2,166,666.00"
reynoha01,1993 Baltimore Orioles,"6, 25","$1,650,000.00"
reynoha01,1994 California Angels,3,"$230,000.00"
tolanbo01,Team | Roster,Uniform Numbers,Salary
tolanbo01,1965 St. Louis Cardinals,17,Undetermined
tolanbo01,1966 St. Louis Cardinals,17,Undetermined
tolanbo01,1967 St. Louis Cardinals,17,Undetermined
tolanbo01,1968 St. Louis Cardinals,17,Undetermined
tolanbo01,1969 Cincinnati Reds,28,Undetermined
tolanbo01,1970 Cincinnati Reds,28,Undetermined
tolanbo01,1972 Cincinnati Reds,28,Undetermined
tolanbo01,1973 Cincinnati Reds,28,"$65,000.00"
tolanbo01,1974 San Diego Padres,28,"$76,000.00"
tolanbo01,1975 San Diego Padres,28,"$84,000.00"
tolanbo01,1976 Philadelphia Phillies,28,Undetermined
tolanbo01,1977 Philadelphia Phillies,28,Undetermined
tolanbo01,1977 Pittsburgh Pirates,24,"$20,000.00"
tolanbo01,1979 San Diego Padres,28,Undetermined
cuyleki01,Team | Roster,Uniform Numbers,Salary
cuyleki01,1921 Pittsburgh Pirates,n/a,Undetermined
cuyleki01,1922 Pittsburgh Pirates,n/a,Undetermined
cuyleki01,1923 Pittsburgh Pirates,n/a,Undetermined
cuyleki01,1924 Pittsburgh Pirates,n/a,Undetermined
cuyleki01,1925 Pittsburgh Pirates,n/a,"$6,000.00"
cuyleki01,1926 Pittsburgh Pirates,n/a,"$10,000.00"
cuyleki01,1927 Pittsburgh Pirates,n/a,Undetermined
cuyleki01,1928 Chicago Cubs,n/a,Undetermined
cuyleki01,1929 Chicago Cubs,n/a,Undetermined
cuyleki01,1930 Chicago Cubs,n/a,"$17,000.00"
cuyleki01,1931 Chicago Cubs,n/a,Undetermined
cuyleki01,1932 Chicago Cubs,3,Undetermined
cuyleki01,1933 Chicago Cubs,3,Undetermined
cuyleki01,1934 Chicago Cubs,3,Undetermined
cuyleki01,1935 Chicago Cubs,3,Undetermined
cuyleki01,1935 Cincinnati Reds,8,Undetermined
cuyleki01,1936 Cincinnati Reds,4,Undetermined
cuyleki01,1937 Cincinnati Reds,4,"$10,000.00"
cuyleki01,1938 Brooklyn Dodgers,25,Undetermined
rivermi01,Team | Roster,Uniform Numbers,Salary
rivermi01,1970 California Angels,3,"$12,000.00"
rivermi01,1971 California Angels,5,"$12,750.00"
rivermi01,1972 California Angels,5,"$13,500.00"
rivermi01,1973 California Angels,"5, 17","$25,200.00"
rivermi01,1974 California Angels,17,"$35,200.00"
rivermi01,1975 California Angels,17,"$55,000.00"
rivermi01,1976 New York Yankees,17,"$100,000.00"
rivermi01,1977 New York Yankees,17,"$133,333.00"
rivermi01,1978 New York Yankees,17,"$133,333.00"
rivermi01,1979 New York Yankees,17,"$133,333.00"
rivermi01,1979 Texas Rangers,17,Undetermined
rivermi01,1980 Texas Rangers,17,Undetermined
rivermi01,1981 Texas Rangers,17,Undetermined
rivermi01,1982 Texas Rangers,17,Undetermined
rivermi01,1983 Texas Rangers,17,Undetermined
rivermi01,1984 Texas Rangers,17,Undetermined
lopesda01,Team | Roster,Uniform Numbers,Salary
lopesda01,1972 Los Angeles Dodgers,15,"$13,500.00"
lopesda01,1973 Los Angeles Dodgers,15,"$15,000.00"
lopesda01,1974 Los Angeles Dodgers,15,"$25,000.00"
lopesda01,1975 Los Angeles Dodgers,15,"$80,000.00"
lopesda01,1976 Los Angeles Dodgers,15,"$115,000.00"
lopesda01,1977 Los Angeles Dodgers,15,"$125,000.00"
lopesda01,1978 Los Angeles Dodgers,15,"$135,000.00"
lopesda01,1979 Los Angeles Dodgers,15,Undetermined
lopesda01,1980 Los Angeles Dodgers,15,Undetermined
lopesda01,1981 Los Angeles Dodgers,15,Undetermined
lopesda01,1982 Oakland Athletics,15,"$325,000.00"
lopesda01,1983 Oakland Athletics,15,"$350,000.00"
lopesda01,1984 Oakland Athletics,15,"$450,000.00"
lopesda01,1984 Chicago Cubs,12,"""     """
lopesda01,1985 Chicago Cubs,15,"$490,000.00"
lopesda01,1986 Chicago Cubs,15,"$490,000.00"
lopesda01,1986 Houston Astros,11,"""     """
lopesda01,1987 Houston Astros,15,"$550,000.00"
hoffmda01,Team | Roster,Uniform Numbers,Salary
hoffmda01,1903 Philadelphia Athletics,n/a,Undetermined
hoffmda01,1904 Philadelphia Athletics,n/a,Undetermined
hoffmda01,1905 Philadelphia Athletics,n/a,Undetermined
hoffmda01,1906 Philadelphia Athletics,n/a,Undetermined
hoffmda01,1906 New York Highlanders,n/a,Undetermined
hoffmda01,1907 New York Highlanders,n/a,Undetermined
hoffmda01,1908 St. Louis Browns,n/a,Undetermined
hoffmda01,1909 St. Louis Browns,n/a,Undetermined
hoffmda01,1910 St. Louis Browns,n/a,Undetermined
hoffmda01,1911 St. Louis Browns,n/a,Undetermined
crispco01,Team | Roster,Uniform Numbers,Salary
crispco01,2002 Cleveland Indians,10,"$200,000.00"
crispco01,2003 Cleveland Indians,10,"$300,000.00"
crispco01,2004 Cleveland Indians,10,"$319,400.00"
crispco01,2005 Cleveland Indians,10,"$364,900.00"
crispco01,2006 Boston Red Sox,10,"$2,750,000.00"
crispco01,2007 Boston Red Sox,10,"$3,833,333.00"
crispco01,2008 Boston Red Sox,10,"$5,083,333.00"
crispco01,2009 Kansas City Royals,2,"$6,083,333.00"
crispco01,2010 Oakland Athletics,4,"$5,000,000.00"
crispco01,2011 Oakland Athletics,4,"$5,750,000.00"
crispco01,2012 Oakland Athletics,4,"$6,000,000.00"
crispco01,2013 Oakland Athletics,4,"$7,000,000.00"
crispco01,2014 Oakland Athletics,4,"$7,500,000.00"
crispco01,2015 Oakland Athletics,4,"$11,000,000.00"
crispco01,2016 Oakland Athletics,4,"$11,000,000.00"
crispco01,2016 Cleveland Indians,4,"""     """
burnsge01,Team | Roster,Uniform Numbers,Salary
burnsge01,1911 New York Giants,n/a,Undetermined
burnsge01,1912 New York Giants,n/a,Undetermined
burnsge01,1913 New York Giants,n/a,Undetermined
burnsge01,1914 New York Giants,n/a,Undetermined
burnsge01,1915 New York Giants,n/a,Undetermined
burnsge01,1916 New York Giants,n/a,Undetermined
burnsge01,1917 New York Giants,n/a,Undetermined
burnsge01,1918 New York Giants,n/a,Undetermined
burnsge01,1919 New York Giants,n/a,Undetermined
burnsge01,1920 New York Giants,n/a,Undetermined
burnsge01,1921 New York Giants,n/a,Undetermined
burnsge01,1922 Cincinnati Reds,n/a,Undetermined
burnsge01,1923 Cincinnati Reds,n/a,Undetermined
burnsge01,1924 Cincinnati Reds,n/a,Undetermined
burnsge01,1925 Philadelphia Phillies,n/a,Undetermined
altuvjo01,Team | Roster,Uniform Numbers,Salary
altuvjo01,2011 Houston Astros,27,"$414,000.00"
altuvjo01,2012 Houston Astros,27,"$483,000.00"
altuvjo01,2013 Houston Astros,27,"$505,700.00"
altuvjo01,2014 Houston Astros,27,"$1,250,000.00"
altuvjo01,2015 Houston Astros,27,"$2,500,000.00"
altuvjo01,2016 Houston Astros,27,"$3,500,000.00"
altuvjo01,2017 Houston Astros,27,"$4,500,000.00"
altuvjo01,2018 Houston Astros,27,"$9,000,000.00"
altuvjo01,2019 Houston Astros,27,"$9,500,000.00"
altuvjo01,2020 Houston Astros,27,"$10,730,000.00"
altuvjo01,2021 Houston Astros,27,"$26,000,000.00"
altuvjo01,2022 Houston Astros,27,"$29,000,000.00"
altuvjo01,2023 Houston Astros,27,"$29,000,000.00"
altuvjo01,2024 Houston Astros,27,"$29,000,000.00"
altuvjo01,2025 Houston Astros,27,"$33,000,000.00"
freylo01,Team | Roster,Uniform Numbers,Salary
freylo01,1933 Brooklyn Dodgers,11,Undetermined
freylo01,1934 Brooklyn Dodgers,8,Undetermined
freylo01,1935 Brooklyn Dodgers,8,Undetermined
freylo01,1936 Brooklyn Dodgers,8,Undetermined
freylo01,1937 Chicago Cubs,15,Undetermined
freylo01,1938 Cincinnati Reds,47,Undetermined
freylo01,1939 Cincinnati Reds,11,Undetermined
freylo01,1940 Cincinnati Reds,11,Undetermined
freylo01,1941 Cincinnati Reds,11,Undetermined
freylo01,1942 Cincinnati Reds,11,Undetermined
freylo01,1943 Cincinnati Reds,11,Undetermined
freylo01,1946 Cincinnati Reds,11,Undetermined
freylo01,1947 Chicago Cubs,22,Undetermined
freylo01,1947 New York Yankees,14,Undetermined
freylo01,1948 New York Yankees,14,Undetermined
freylo01,1948 New York Giants,28,Undetermined
wilsowi02,Team | Roster,Uniform Numbers,Salary
wilsowi02,1976 Kansas City Royals,19,"$19,000.00"
wilsowi02,1977 Kansas City Royals,32,"$19,800.00"
wilsowi02,1978 Kansas City Royals,6,"$23,200.00"
wilsowi02,1979 Kansas City Royals,6,"$26,100.00"
wilsowi02,1980 Kansas City Royals,6,"$185,000.00"
wilsowi02,1981 Kansas City Royals,6,"$185,000.00"
wilsowi02,1982 Kansas City Royals,6,"$450,000.00"
wilsowi02,1983 Kansas City Royals,6,"$460,000.00"
wilsowi02,1984 Kansas City Royals,6,"$470,000.00"
wilsowi02,1985 Kansas City Royals,6,"$843,750.00"
wilsowi02,1986 Kansas City Royals,6,"$1,175,000.00"
wilsowi02,1987 Kansas City Royals,6,"$1,389,706.00"
wilsowi02,1988 Kansas City Royals,6,"$1,383,712.00"
wilsowi02,1989 Kansas City Royals,6,"$2,112,205.00"
wilsowi02,1990 Kansas City Royals,6,"$800,000.00"
wilsowi02,1991 Oakland Athletics,16,"$1,000,000.00"
wilsowi02,1992 Oakland Athletics,6,"$1,100,000.00"
wilsowi02,1993 Chicago Cubs,6,"$700,000.00"
wilsowi02,1994 Chicago Cubs,6,"$700,000.00"
fogarji01,Team | Roster,Uniform Numbers,Salary
fogarji01,1884 Philadelphia Phillies,n/a,"$1,000.00"
fogarji01,1885 Philadelphia Phillies,n/a,"$1,300.00"
fogarji01,1886 Philadelphia Phillies,n/a,"$1,400.00"
fogarji01,1887 Philadelphia Phillies,n/a,"$1,900.00"
fogarji01,1888 Philadelphia Phillies,n/a,"$2,000.00"
fogarji01,1889 Philadelphia Phillies,n/a,"$2,500.00"
fogarji01,1890 Philadelphia Quakers,n/a,"$2,800.00"
milancl01,Team | Roster,Uniform Numbers,Salary
milancl01,1907 Washington Senators,n/a,Undetermined
milancl01,1908 Washington Senators,n/a,Undetermined
milancl01,1909 Washington Senators,n/a,Undetermined
milancl01,1910 Washington Senators,n/a,Undetermined
milancl01,1911 Washington Senators,n/a,Undetermined
milancl01,1912 Washington Senators,n/a,Undetermined
milancl01,1913 Washington Senators,n/a,Undetermined
milancl01,1914 Washington Senators,n/a,Undetermined
milancl01,1915 Washington Senators,n/a,Undetermined
milancl01,1916 Washington Senators,n/a,Undetermined
milancl01,1917 Washington Senators,n/a,Undetermined
milancl01,1918 Washington Senators,n/a,Undetermined
milancl01,1919 Washington Senators,n/a,Undetermined
milancl01,1920 Washington Senators,n/a,Undetermined
milancl01,1921 Washington Senators,n/a,Undetermined
milancl01,1922 Washington Senators,n/a,Undetermined
younger03,Team | Roster,Uniform Numbers,Salary
younger03,2009 Colorado Rockies,3,"$400,000.00"
younger03,2010 Colorado Rockies,3,"$408,000.00"
younger03,2011 Colorado Rockies,1,"$414,000.00"
younger03,2012 Colorado Rockies,1,"$481,000.00"
younger03,2013 Colorado Rockies,1,"$492,000.00"
younger03,2013 New York Mets,22,"""     """
younger03,2014 New York Mets,22,"$1,850,000.00"
younger03,2015 Atlanta Braves,4,"$1,000,000.00"
younger03,2015 New York Mets,1,"""     """
younger03,2016 New York Yankees,48,"$900,000.00"
younger03,2017 Los Angeles Angels,8,"$850,000.00"
younger03,2018 Los Angeles Angels,9,"$850,000.00"
figgich01,Team | Roster,Uniform Numbers,Salary
figgich01,2002 Anaheim Angels,6,"$200,000.00"
figgich01,2003 Anaheim Angels,6,"$300,000.00"
figgich01,2004 Anaheim Angels,9,"$320,000.00"
figgich01,2005 Los Angeles Angels,9,"$390,000.00"
figgich01,2006 Los Angeles Angels,9,"$2,250,000.00"
figgich01,2007 Los Angeles Angels,9,"$3,500,000.00"
figgich01,2008 Los Angeles Angels,9,"$4,750,000.00"
figgich01,2009 Los Angeles Angels,9,"$5,775,000.00"
figgich01,2010 Seattle Mariners,9,"$8,500,000.00"
figgich01,2011 Seattle Mariners,9,"$9,500,000.00"
figgich01,2012 Seattle Mariners,9,"$9,000,000.00"
figgich01,2014 Los Angeles Dodgers,18,"$8,000,000.00"
gehrich01,Team | Roster,Uniform Numbers,Salary
gehrich01,1924 Detroit Tigers,n/a,"$2,100.00"
gehrich01,1925 Detroit Tigers,n/a,"$2,400.00"
gehrich01,1926 Detroit Tigers,n/a,"$3,000.00"
gehrich01,1927 Detroit Tigers,n/a,"$4,000.00"
gehrich01,1928 Detroit Tigers,n/a,"$6,000.00"
gehrich01,1929 Detroit Tigers,n/a,"$8,000.00"
gehrich01,1930 Detroit Tigers,n/a,"$11,000.00"
gehrich01,1931 Detroit Tigers,3,"$12,500.00"
gehrich01,1932 Detroit Tigers,2,"$10,000.00"
gehrich01,1933 Detroit Tigers,2,"$10,000.00"
gehrich01,1934 Detroit Tigers,2,"$10,000.00"
gehrich01,1935 Detroit Tigers,2,"$12,500.00"
gehrich01,1936 Detroit Tigers,2,"$12,500.00"
gehrich01,1937 Detroit Tigers,2,"$17,500.00"
gehrich01,1938 Detroit Tigers,2,"$20,000.00"
gehrich01,1939 Detroit Tigers,2,"$20,000.00"
gehrich01,1940 Detroit Tigers,2,"$20,000.00"
gehrich01,1941 Detroit Tigers,2,"$20,000.00"
gehrich01,1942 Detroit Tigers,2,"$10,000.00"
suzukic01,Team | Roster,Uniform Numbers,Salary
suzukic01,2001 Seattle Mariners,51,"$5,666,667.00"
suzukic01,2002 Seattle Mariners,51,"$3,696,000.00"
suzukic01,2003 Seattle Mariners,51,"$4,697,000.00"
suzukic01,2004 Seattle Mariners,51,"$6,528,000.00"
suzukic01,2005 Seattle Mariners,51,"$12,529,000.00"
suzukic01,2006 Seattle Mariners,51,"$12,530,000.00"
suzukic01,2007 Seattle Mariners,51,"$12,531,000.00"
suzukic01,2008 Seattle Mariners,51,"$17,102,149.00"
suzukic01,2009 Seattle Mariners,51,"$18,000,000.00"
suzukic01,2010 Seattle Mariners,51,"$18,000,000.00"
suzukic01,2011 Seattle Mariners,51,"$18,000,000.00"
suzukic01,2012 Seattle Mariners,51,"$17,000,000.00"
suzukic01,2012 New York Yankees,31,"""     """
suzukic01,2013 New York Yankees,31,"$6,500,000.00"
suzukic01,2014 New York Yankees,31,"$6,500,000.00"
suzukic01,2015 Miami Marlins,51,"$2,000,000.00"
suzukic01,2016 Miami Marlins,51,"$2,000,000.00"
suzukic01,2017 Miami Marlins,51,"$2,000,000.00"
suzukic01,2018 Seattle Mariners,51,"$750,000.00"
suzukic01,2019 Seattle Mariners,51,"$100,000.00"
dillibo01,Team | Roster,Uniform Numbers,Salary
dillibo01,1946 St. Louis Browns,2,Undetermined
dillibo01,1947 St. Louis Browns,6,Undetermined
dillibo01,1948 St. Louis Browns,6,Undetermined
dillibo01,1949 St. Louis Browns,6,Undetermined
dillibo01,1950 Philadelphia Athletics,6,Undetermined
dillibo01,1950 Pittsburgh Pirates,3,Undetermined
dillibo01,1951 Pittsburgh Pirates,3,Undetermined
dillibo01,1951 Chicago White Sox,25,Undetermined
laryly01,Team | Roster,Uniform Numbers,Salary
laryly01,1929 New York Yankees,24,"$7,000.00"
laryly01,1930 New York Yankees,24,"$7,500.00"
laryly01,1931 New York Yankees,2,"$9,000.00"
laryly01,1932 New York Yankees,2,"$9,000.00"
laryly01,1933 New York Yankees,2,"$8,000.00"
laryly01,1934 New York Yankees,22,"$7,500.00"
laryly01,1934 Boston Red Sox,21,"""     """
laryly01,1935 Washington Senators,28,"$8,000.00"
laryly01,1935 St. Louis Browns,1,"""     """
laryly01,1936 St. Louis Browns,1,"$9,000.00"
laryly01,1937 Cleveland Indians,1,"$10,000.00"
laryly01,1938 Cleveland Indians,1,"$12,000.00"
laryly01,1939 Cleveland Indians,11,"$9,000.00"
laryly01,1939 Brooklyn Dodgers,26,"""     """
laryly01,1939 St. Louis Cardinals,2,"""     """
laryly01,1940 St. Louis Browns,3,"$6,500.00"
dimagdo01,Team | Roster,Uniform Numbers,Salary
dimagdo01,1940 Boston Red Sox,7,"$5,300.00"
dimagdo01,1941 Boston Red Sox,7,"$10,000.00"
dimagdo01,1942 Boston Red Sox,7,"$10,000.00"
dimagdo01,1946 Boston Red Sox,7,"$15,000.00"
dimagdo01,1947 Boston Red Sox,7,"$30,000.00"
dimagdo01,1948 Boston Red Sox,7,"$27,500.00"
dimagdo01,1949 Boston Red Sox,7,"$30,000.00"
dimagdo01,1950 Boston Red Sox,7,"$40,000.00"
dimagdo01,1951 Boston Red Sox,7,"$40,000.00"
dimagdo01,1952 Boston Red Sox,7,"$40,000.00"
dimagdo01,1953 Boston Red Sox,7,"$36,000.00"
schoere01,Team | Roster,Uniform Numbers,Salary
schoere01,1945 St. Louis Cardinals,6,"$4,800.00"
schoere01,1946 St. Louis Cardinals,2,"$5,500.00"
schoere01,1947 St. Louis Cardinals,2,"$9,000.00"
schoere01,1948 St. Louis Cardinals,2,"$12,000.00"
schoere01,1949 St. Louis Cardinals,2,"$16,000.00"
schoere01,1950 St. Louis Cardinals,2,"$20,000.00"
schoere01,1951 St. Louis Cardinals,2,"$23,500.00"
schoere01,1952 St. Louis Cardinals,2,"$27,000.00"
schoere01,1953 St. Louis Cardinals,2,"$31,000.00"
schoere01,1954 St. Louis Cardinals,2,"$45,000.00"
schoere01,1955 St. Louis Cardinals,2,"$45,000.00"
schoere01,1956 St. Louis Cardinals,2,"$42,000.00"
schoere01,1956 New York Giants,10,"""     """
schoere01,1957 New York Giants,7,"$42,000.00"
schoere01,1957 Milwaukee Braves,4,"""     """
schoere01,1958 Milwaukee Braves,4,"$46,000.00"
schoere01,1959 Milwaukee Braves,4,"$40,000.00"
schoere01,1960 Milwaukee Braves,4,"$37,500.00"
schoere01,1961 St. Louis Cardinals,2,"$30,000.00"
schoere01,1962 St. Louis Cardinals,2,"$18,000.00"
schoere01,1963 St. Louis Cardinals,2,"$15,000.00"
sislege01,Team | Roster,Uniform Numbers,Salary
sislege01,1915 St. Louis Browns,n/a,"$2,400.00"
sislege01,1916 St. Louis Browns,n/a,Undetermined
sislege01,1917 St. Louis Browns,n/a,Undetermined
sislege01,1918 St. Louis Browns,n/a,Undetermined
sislege01,1919 St. Louis Browns,n/a,"$7,200.00"
sislege01,1920 St. Louis Browns,n/a,"$10,000.00"
sislege01,1921 St. Louis Browns,n/a,"$12,500.00"
sislege01,1922 St. Louis Browns,n/a,"$12,500.00"
sislege01,1924 St. Louis Browns,n/a,"$12,500.00"
sislege01,1925 St. Louis Browns,n/a,"$20,000.00"
sislege01,1926 St. Louis Browns,n/a,"$20,000.00"
sislege01,1927 St. Louis Browns,n/a,"$15,000.00"
sislege01,1928 Washington Senators,n/a,"$17,500.00"
sislege01,1928 Boston Braves,n/a,"""     """
sislege01,1929 Boston Braves,n/a,Undetermined
sislege01,1930 Boston Braves,n/a,Undetermined
brownto01,Team | Roster,Uniform Numbers,Salary
brownto01,1882 Baltimore Orioles,n/a,Undetermined
brownto01,1883 Columbus Colts,n/a,Undetermined
brownto01,1884 Columbus Colts,n/a,Undetermined
brownto01,1885 Pittsburgh Alleghenys,n/a,Undetermined
brownto01,1886 Pittsburgh Alleghenys,n/a,Undetermined
brownto01,1887 Pittsburgh Alleghenys,n/a,Undetermined
brownto01,1887 Indianapolis Hoosiers,n/a,Undetermined
brownto01,1888 Boston Beaneaters,n/a,Undetermined
brownto01,1889 Boston Beaneaters,n/a,Undetermined
brownto01,1890 Boston Red Stockings,n/a,Undetermined
brownto01,1891 Boston Reds,n/a,Undetermined
brownto01,1892 Louisville Colonels,n/a,Undetermined
brownto01,1893 Louisville Colonels,n/a,Undetermined
brownto01,1894 Louisville Colonels,n/a,Undetermined
brownto01,1895 St. Louis Browns,n/a,Undetermined
brownto01,1895 Washington Senators,n/a,Undetermined
brownto01,1896 Washington Senators,n/a,Undetermined
brownto01,1897 Washington Senators,n/a,Undetermined
brownto01,1898 Washington Senators,n/a,Undetermined
smithma05,Team | Roster,Uniform Numbers,Salary
smithma05,2016 Atlanta Braves,17,Undetermined
smithma05,2017 Tampa Bay Rays,0,Undetermined
smithma05,2018 Tampa Bay Rays,0,Undetermined
smithma05,2019 Seattle Mariners,0,"$578,400.00"
smithma05,2020 Seattle Mariners,0,"$869,500.00"
myerbu01,Team | Roster,Uniform Numbers,Salary
myerbu01,1925 Washington Senators,n/a,"$3,000.00"
myerbu01,1926 Washington Senators,n/a,"$5,000.00"
myerbu01,1927 Washington Senators,n/a,"$6,000.00"
myerbu01,1927 Boston Red Sox,n/a,"""     """
myerbu01,1928 Boston Red Sox,n/a,"$6,000.00"
myerbu01,1929 Washington Senators,n/a,"$8,500.00"
myerbu01,1930 Washington Senators,n/a,"$8,500.00"
myerbu01,1931 Washington Senators,1,"$9,000.00"
myerbu01,1932 Washington Senators,1,"$8,750.00"
myerbu01,1933 Washington Senators,1,"$8,000.00"
myerbu01,1934 Washington Senators,1,"$8,500.00"
myerbu01,1935 Washington Senators,1,"$9,500.00"
myerbu01,1936 Washington Senators,1,"$14,000.00"
myerbu01,1937 Washington Senators,1,"$9,500.00"
myerbu01,1938 Washington Senators,1,"$8,500.00"
myerbu01,1939 Washington Senators,1,"$11,500.00"
myerbu01,1940 Washington Senators,1,"$8,000.00"
myerbu01,1941 Washington Senators,1,"$8,000.00"
willsma01,Team | Roster,Uniform Numbers,Salary
willsma01,1959 Los Angeles Dodgers,30,"$11,000.00"
willsma01,1960 Los Angeles Dodgers,30,"$12,000.00"
willsma01,1961 Los Angeles Dodgers,30,"$32,000.00"
willsma01,1962 Los Angeles Dodgers,30,"$35,000.00"
willsma01,1963 Los Angeles Dodgers,30,"$45,000.00"
willsma01,1964 Los Angeles Dodgers,30,"$50,000.00"
willsma01,1965 Los Angeles Dodgers,30,"$50,000.00"
willsma01,1966 Los Angeles Dodgers,30,"$85,000.00"
willsma01,1967 Pittsburgh Pirates,30,"$75,000.00"
willsma01,1968 Pittsburgh Pirates,30,"$80,000.00"
willsma01,1969 Montreal Expos,30,"$85,000.00"
willsma01,1969 Los Angeles Dodgers,30,"""     """
willsma01,1970 Los Angeles Dodgers,30,"$88,000.00"
willsma01,1971 Los Angeles Dodgers,30,"$92,000.00"
willsma01,1972 Los Angeles Dodgers,30,"$100,000.00"
biggicr01,Team | Roster,Uniform Numbers,Salary
biggicr01,1988 Houston Astros,4,"$73,500.00"
biggicr01,1989 Houston Astros,7,"$78,000.00"
biggicr01,1990 Houston Astros,7,"$240,000.00"
biggicr01,1991 Houston Astros,7,"$437,500.00"
biggicr01,1992 Houston Astros,7,"$1,425,000.00"
biggicr01,1993 Houston Astros,7,"$3,050,000.00"
biggicr01,1994 Houston Astros,7,"$3,500,000.00"
biggicr01,1995 Houston Astros,7,"$4,725,000.00"
biggicr01,1996 Houston Astros,7,"$2,075,000.00"
biggicr01,1997 Houston Astros,7,"$6,280,000.00"
biggicr01,1998 Houston Astros,7,"$6,145,000.00"
biggicr01,1999 Houston Astros,7,"$6,060,000.00"
biggicr01,2000 Houston Astros,7,"$6,750,000.00"
biggicr01,2001 Houston Astros,7,"$7,750,000.00"
biggicr01,2002 Houston Astros,7,"$8,750,000.00"
biggicr01,2003 Houston Astros,7,"$9,750,000.00"
biggicr01,2004 Houston Astros,7,"$3,000,000.00"
biggicr01,2005 Houston Astros,7,"$3,000,000.00"
biggicr01,2006 Houston Astros,7,"$4,000,000.00"
biggicr01,2007 Houston Astros,7,"$5,150,000.00"
morenom01,Team | Roster,Uniform Numbers,Salary
morenom01,1975 Pittsburgh Pirates,24,"$15,000.00"
morenom01,1976 Pittsburgh Pirates,18,"$19,000.00"
morenom01,1977 Pittsburgh Pirates,18,"$25,000.00"
morenom01,1978 Pittsburgh Pirates,18,Undetermined
morenom01,1979 Pittsburgh Pirates,18,Undetermined
morenom01,1980 Pittsburgh Pirates,18,Undetermined
morenom01,1981 Pittsburgh Pirates,18,Undetermined
morenom01,1982 Pittsburgh Pirates,18,Undetermined
morenom01,1983 Houston Astros,24,Undetermined
morenom01,1983 New York Yankees,22,Undetermined
morenom01,1984 New York Yankees,22,"$731,855.00"
morenom01,1985 New York Yankees,22,Undetermined
morenom01,1985 Kansas City Royals,28,Undetermined
morenom01,1986 Atlanta Braves,18,"$100,000.00"
mostijo01,Team | Roster,Uniform Numbers,Salary
mostijo01,1918 Chicago White Sox,n/a,Undetermined
mostijo01,1921 Chicago White Sox,n/a,Undetermined
mostijo01,1922 Chicago White Sox,n/a,Undetermined
mostijo01,1923 Chicago White Sox,n/a,Undetermined
mostijo01,1924 Chicago White Sox,n/a,Undetermined
mostijo01,1925 Chicago White Sox,n/a,Undetermined
mostijo01,1926 Chicago White Sox,n/a,Undetermined
mostijo01,1927 Chicago White Sox,n/a,Undetermined
mostijo01,1928 Chicago White Sox,n/a,Undetermined
mostijo01,1929 Chicago White Sox,n/a,Undetermined
younger01,Team | Roster,Uniform Numbers,Salary
younger01,1992 Los Angeles Dodgers,21,"$109,000.00"
younger01,1993 Colorado Rockies,21,"$120,000.00"
younger01,1994 Colorado Rockies,21,"$205,000.00"
younger01,1995 Colorado Rockies,21,"$252,500.00"
younger01,1996 Colorado Rockies,21,"$1,125,000.00"
younger01,1997 Colorado Rockies,21,"$3,200,000.00"
younger01,1997 Los Angeles Dodgers,26,"""     """
younger01,1998 Los Angeles Dodgers,21,"$4,500,000.00"
younger01,1999 Los Angeles Dodgers,21,"$4,500,000.00"
younger01,2000 Chicago Cubs,7,"$4,500,000.00"
younger01,2001 Chicago Cubs,7,"$4,500,000.00"
younger01,2002 Milwaukee Brewers,7,"$2,000,000.00"
younger01,2003 Milwaukee Brewers,7,"$2,000,000.00"
younger01,2003 San Francisco Giants,21,"""     """
younger01,2004 Texas Rangers,7,"$1,000,000.00"
younger01,2005 San Diego Padres,7,"$850,000.00"
younger01,2006 San Diego Padres,7,"$850,000.00"
younger01,2006 Texas Rangers,2,"""     """
reyesjo01,Team | Roster,Uniform Numbers,Salary
reyesjo01,2003 New York Mets,7,"$300,000.00"
reyesjo01,2004 New York Mets,7,"$307,500.00"
reyesjo01,2005 New York Mets,7,"$332,000.00"
reyesjo01,2006 New York Mets,7,"$401,500.00"
reyesjo01,2007 New York Mets,7,"$2,875,000.00"
reyesjo01,2008 New York Mets,7,"$4,375,000.00"
reyesjo01,2009 New York Mets,7,"$6,125,000.00"
reyesjo01,2010 New York Mets,7,"$9,375,000.00"
reyesjo01,2011 New York Mets,7,"$11,000,000.00"
reyesjo01,2012 Miami Marlins,7,"$10,000,000.00"
reyesjo01,2013 Toronto Blue Jays,7,"$10,000,000.00"
reyesjo01,2014 Toronto Blue Jays,7,"$16,000,000.00"
reyesjo01,2015 Toronto Blue Jays,7,"$22,000,000.00"
reyesjo01,2015 Colorado Rockies,7,"""     """
